id,breed,mean,std_dev,median,min_pixel,max_pixel,entropy,edge_density
4362fae05daa1507a11e305746d523e3,shetland_sheepdog,141.85767466666667,64.48298768537965,148.0,0.0,255.0,7.6077337,9.09704
01ee3c7ff9bcaba9874183135877670e,entlebucher,73.58568888888888,48.46029843161294,61.0,0.0,239.0,7.2933254,23.913333333333334
7eae00737958c6e8460d106b46314040,italian_greyhound,84.18270933333334,53.414590802821344,77.0,0.0,255.0,7.554124,32.14632
beed8b7605a53ea93ca1fa8acfd13112,chihuahua,99.83976,62.81892193022524,92.0,0.0,255.0,7.816064,29.98528
b18a0f00efc8c6e741bf392c4fc34a2b,chihuahua,110.73199829931973,69.57604489857042,89.0,0.0,255.0,7.564035,60.87691326530612
16ed388064b485a047d02a147e0a5cff,lhasa,95.74165662650603,35.75364771553292,93.0,0.0,255.0,7.044794,8.040180722891566
061592707868d5ced7ee050cb383072d,soft-coated_wheaten_terrier,158.47381381381382,44.757486050122345,156.0,0.0,255.0,7.4053817,9.581261261261261
ca329bde7d07c1e7d968f9b376906edc,great_pyrenees,102.78019733333333,51.84472325564476,126.0,0.0,181.0,6.7763352,10.2272
f28efce22982ed7867a67df7d0762c58,english_springer,99.34701333333334,63.22358271309704,99.0,0.0,255.0,7.7018757,54.05184
6cecc5ec666f9ff8f0994a2b7b3b3c50,labrador_retriever,155.50285833333334,45.03657948634565,163.0,0.0,255.0,7.326241,15.446625
3535f0697cdc07a7206240c575323065,dingo,82.54429429429429,63.851566907743546,57.0,0.0,255.0,7.532459,39.97144144144144
02df8523833c432f90071f86dff69a8f,bluetick,83.15259001161441,34.02413252879691,83.0,0.0,255.0,6.53142,25.035017421602788
f3e83444819548799b1f77ac363a4d4a,bedlington_terrier,106.7211052631579,69.92856593349556,91.0,0.0,255.0,7.5725155,28.072815789473683
4a7fb96050500ce91866d0f5e921caa2,french_bulldog,179.2219288888889,46.19742908685443,194.0,0.0,247.0,7.1437855,7.6568
99e2a7f2e8b397cea5ebb113a1fd8438,redbone,94.47457692307692,54.35793806418927,85.0,0.0,255.0,7.6442714,29.424166666666668
ad54e9a8bcdda2309332009dc4873384,dingo,94.77803603603604,65.51592832381172,76.0,0.0,255.0,7.7046556,54.60369369369369
6b3f1fd13a925f11c01ec3f58a680115,lakeland_terrier,106.92786206896552,62.86223445167087,94.0,0.0,255.0,7.698536,54.13034482758621
ff04baf19edbe449b39619d88da3633c,gordon_setter,189.06054933333334,66.38599119627247,213.0,0.0,255.0,6.9785175,55.25816
478c1ceb68afd4e6be917ea8367a71bd,ibizan_hound,72.72864264264264,62.525312150191645,37.0,0.0,255.0,6.693227,6.47990990990991
a5a310eddec7e170634569244ad70d42,whippet,97.99874641148325,69.87456819705697,80.0,0.0,255.0,7.707681,16.273636363636363
4f6fdc14bcf95ca24cb4eec57d1c6443,standard_poodle,119.41551322751323,74.23212744885572,88.0,0.0,255.0,7.5235624,31.578174603174602
4b3f4c910479686b10d676f813da0b3f,lhasa,87.63502933333334,43.32692762873692,78.0,0.0,255.0,6.8346033,17.53448
6d199915483d4f5a61fc79d0f38287e4,dandie_dinmont,84.4432421875,56.80426079244162,72.0,0.0,255.0,7.577867,33.249609375
a0753c0a9da1276e7e05249733425150,bedlington_terrier,148.08422384701913,57.64405444522312,159.0,0.0,255.0,7.7421913,46.77014703519203
a2ac195c257b97664fcafbe23b060205,great_pyrenees,137.3984,58.86530231050094,142.0,0.0,254.0,7.671316,5.26592
d03cc5012ecadd760e8e119e10ac98e1,brittany_spaniel,87.25349019607843,61.11257372333651,78.0,0.0,255.0,7.717577,56.33714285714286
1a3b8d07144c42b337b9ac0c37cdb707,norwich_terrier,143.2462882882883,35.339292668972824,150.0,0.0,255.0,6.8844366,36.67558558558559
5bf7dc9255185907260436bb10d6ff42,lakeland_terrier,115.61684389467592,81.27107154999193,80.0,0.0,255.0,7.6541996,38.967556423611114
56ce3088d386c1cf97635b3abad74dab,gordon_setter,133.28976897689768,69.02701284173817,160.0,0.0,255.0,7.498795,26.460808580858085
6e90df201d3c69e037412e8b6dd01d77,bull_mastiff,125.60464985994398,43.18512773579743,128.0,0.0,255.0,7.449583,62.02619047619048
f3c645a41e15598e326c368253d0703f,bluetick,106.55015754923413,57.41965575612955,102.0,0.0,255.0,7.7826924,73.32951859956236
547231618deb73591ff006835eb13765,pomeranian,118.99482133333333,29.066640670157916,121.0,0.0,255.0,6.8843756,30.41232
2d3effc3e9eff34775fbcde166dc9981,boxer,140.67767507002802,69.33609938602034,152.0,0.0,255.0,7.868063,35.35857142857143
88a3cc5a66105089522f6fd894e65a55,basenji,130.91044967723005,46.502592129720234,137.0,0.0,255.0,7.5150247,40.529324383802816
9f7d5eb41b3bfb57db764b6d6049da3f,appenzeller,90.62977066666667,60.81740116864093,85.0,0.0,255.0,7.553007,17.41616
d7667fb74a7d171c5254c531ec53e7ae,african_hunting_dog,135.22738138138138,27.291504862270624,135.0,4.0,240.0,6.7284117,10.657927927927927
079509ceab0968ce07cffa0df479f1b0,doberman,118.80851089588377,79.32433072976069,100.0,0.0,255.0,7.7824874,13.808898305084746
de2b37e3a9b09388de6fac2872acfac4,flat-coated_retriever,99.9098299319728,65.66287169854033,88.0,0.0,253.0,7.5156665,22.386224489795918
7a1235e58df9cb1759647c149b4a27c2,entlebucher,100.49839429723502,70.61571870429759,83.0,0.0,255.0,7.866795,67.37633208525345
8537c0a9ca6bda02ac953dd23e188755,cocker_spaniel,109.89358558558558,93.79807186494834,60.0,0.0,255.0,6.3866167,9.954954954954955
b0209bfa37c3a298bc2c660740e970a4,brabancon_griffon,127.5769921875,62.57530096574097,135.0,0.0,255.0,7.734193,53.0453125
b05d8eb1d33475e05dd986dd0dd2554b,toy_poodle,157.29298591549295,41.18426092557346,167.0,0.0,255.0,7.2915583,22.02050704225352
2c390a15343403f0ceafea822ba22883,norfolk_terrier,116.84058858858859,51.86749315573455,115.0,0.0,255.0,7.6843014,50.81315315315315
9db59a1ca4943ade583f67c96652fdcf,toy_terrier,149.29198148148149,63.807706972094635,135.0,0.0,255.0,7.6434917,17.009444444444444
f588238227e5822b0c83a8355eccd067,rhodesian_ridgeback,64.41830870279146,49.847933056248536,49.0,0.0,255.0,7.2280293,15.957389162561576
a3d66583008cf1e8eff924620f6e982c,cocker_spaniel,119.7591497005988,68.21812315259501,113.0,0.0,255.0,7.868522,29.499071856287426
d216b973bd75fdf96a9566e159f5f286,australian_terrier,103.6526006006006,51.7065583705023,101.0,0.0,224.0,7.452278,12.304324324324325
e994ab08b7d68114beb65a3784c08be6,african_hunting_dog,125.04854487179487,69.12674105794991,148.0,0.0,255.0,7.629896,56.580576923076926
8f3854aaa58f727a9ca017c25595a345,airedale,121.47937066666667,57.37745634913832,118.0,0.0,229.0,7.573647,8.8808
8ed5e9327986e8759a13ad6b6544cd39,beagle,86.6576753507014,50.50596274453462,90.0,0.0,255.0,7.337286,36.614729458917836
6190f035170a14652b0b1942cb12c954,australian_terrier,121.35705066666667,70.95895495393634,128.0,0.0,255.0,7.8770447,65.61592
f193aef29f983b44a4458c03ec309ca1,papillon,101.668545,67.94826291071006,90.0,0.0,255.0,7.8776255,27.8154
969b7c7525b379c6e86c124f94f99d17,black-and-tan_coonhound,58.259615885416665,32.680448898646404,59.0,0.0,255.0,6.8473716,31.6791015625
6d2fe2807157cb6abb909806b4a73e93,affenpinscher,114.74315476190476,59.8691985522236,123.0,0.0,255.0,7.6800704,65.55245535714286
0bf36935030d2b842b86526bdb367ff1,ibizan_hound,155.59150986994123,60.29690820636384,175.0,0.0,246.0,7.4929485,20.835016835016834
1c80cbd184334b339e5eba8aaa6ae929,samoyed,68.21706133333333,54.36561034677687,59.0,0.0,255.0,7.3689394,15.572
549bd24432ca6245f78e5ce709b8a3f2,sussex_spaniel,102.16889534883721,67.0728548773968,104.0,0.0,255.0,7.4821873,13.628945182724253
e86503273b282ab18bd09c6b6ef63de7,yorkshire_terrier,91.35521556886228,59.444530540001686,70.0,0.0,208.0,7.158001,8.309640718562875
a1e4ab6fe9d1255bac0157273d64e18a,shih-tzu,95.70632692307693,81.46591409890424,73.0,0.0,255.0,7.5631895,19.462139423076923
a12ad579f50f6615214f1f8fe800a3ee,bloodhound,139.558432,55.411759561499,144.0,0.0,255.0,7.7422113,44.67328
106d7e0df869e7ba9f6d16c5f77ddfb8,affenpinscher,65.79971291866029,51.97976093603189,49.0,0.0,249.0,7.2660627,39.53652312599681
5170bb1397bf687ade980e913f7741e9,old_english_sheepdog,125.62802898550724,75.59710337850711,124.0,0.0,255.0,7.7781696,17.756024844720496
89cbfc8c3745a9c14c2b73765f30fc9a,scottish_deerhound,99.64859638554216,77.13175469133843,73.0,0.0,255.0,7.667061,24.715030120481927
44d047ad4be3593991ff51691fd32d59,curly-coated_retriever,88.39071834625322,61.12082438743136,80.0,0.0,254.0,7.5943437,68.84868217054263
bbb300ef4fd6a59dbf8bd3a041547ced,whippet,152.69857471264368,53.303027678119555,178.0,0.0,255.0,5.91203,5.2172413793103445
eb40629be9b4a1676e2277d19c43e4b0,japanese_spaniel,85.49853515625,78.86722515458116,53.0,0.0,255.0,7.469521,9.76005859375
b7e925345d316dc4b79a5307f978ef05,blenheim_spaniel,132.6245069393718,64.76303001577439,132.0,0.0,255.0,7.85994,73.21238130021914
6f614bff9db3144e74406fb737fa6d46,dandie_dinmont,90.84381981981981,71.91352834970115,60.0,0.0,255.0,7.4724336,11.805045045045045
123c19c8d168e7704273cb7174351821,vizsla,99.71306133333333,38.74989282825917,106.0,0.0,255.0,7.179179,43.65192
4106bc7cf624fdd142cbf0000a53640b,great_pyrenees,93.83936,66.51743797524377,70.0,0.0,255.0,7.642873,45.288
2812c8abfb915dfe85aa5ae62e5f3ba3,whippet,148.00793066666665,41.72869153357826,148.0,0.0,255.0,7.412797,89.42816
490c833562a01e699bc8dd9747ba33f4,rhodesian_ridgeback,121.216976,44.10315421919493,141.0,0.0,241.0,6.8925614,32.69712
07a0214fa84969b5256bf7d20f1b3a9b,siberian_husky,85.80955631399317,67.69861370630392,62.0,0.0,255.0,7.7006936,64.67107508532423
9e31cc4d5a9f9e240ee8dcd15b2b537d,norwegian_elkhound,199.39209609609608,62.090440110728146,221.0,0.0,255.0,6.980021,26.16162162162162
08571d6bb5ecf6c9b7a145dc24043088,dandie_dinmont,115.43503343465045,51.28134096648673,110.0,0.0,255.0,7.621474,66.55112462006079
c925c6050b9846ea6c7f8a9e1314c07c,collie,107.42722838137472,66.16950305425252,88.0,5.0,243.0,7.552251,7.677139689578714
dcf5b9d3ab80c6829b10d20b72b67746,eskimo_dog,138.40832193342453,66.0730906968817,149.0,2.0,255.0,7.6577287,34.31395348837209
f75b13d14f950f2a6acf1f907bdfc636,irish_wolfhound,136.3079641025641,39.19779734992632,135.0,0.0,255.0,7.2487,48.88546153846154
983efc3c13e21aa72a5bf89bf5fbeb99,border_terrier,143.4134486215539,55.73655561358188,148.0,0.0,255.0,7.76428,88.51631578947368
a50ddcba1998c1d2b87c2c0cf4df1409,cairn,135.11855920444034,47.178904048242835,138.0,0.0,255.0,7.5317936,33.983290934320074
f194e48d99e5e0f279eb8cd5e6872e36,scottish_deerhound,131.72184688995216,65.93057679260984,150.0,0.0,255.0,7.66666,40.18873205741627
e87a86f29c8709e81bbea9c8139d739c,bull_mastiff,135.97494276094275,80.64465964780636,126.0,0.0,255.0,7.707725,27.84050505050505
8eaef67a7269e3e766cce9ce9a1a9ebe,african_hunting_dog,160.84598540145984,57.306754458500656,175.0,0.0,255.0,7.6716647,23.776137001684447
f6652a6cf81ed972d896b7c51e6aa39f,entlebucher,140.53526814778647,54.412743643285566,140.0,0.0,255.0,7.7222757,72.97943115234375
69d9fb236d6c980ce97cab91f70961a7,irish_water_spaniel,95.28868266666667,70.6858521698977,81.0,0.0,255.0,7.611888,18.06624
aef239bc996a3b364aba20025acebc3c,keeshond,98.04188235294117,60.63087937993246,95.0,0.0,255.0,7.8025274,49.31857142857143
07466e87275ed10056a9d2cbb4c733d8,leonberg,157.83216666666667,75.9776084249315,184.0,1.0,255.0,7.521361,11.264625
d02aace37d23ed5e1bc81621bd1a6014,irish_terrier,132.97377777777777,49.90300523028328,133.0,0.0,255.0,7.662901,87.65108108108109
76573a994d0ab0a1f77d117534a18573,english_setter,107.49012612612613,73.59898879574274,85.0,0.0,255.0,7.676362,53.476486486486486
104a6182cff3f37406fb77b7f0c40402,japanese_spaniel,107.61811804008909,54.323150449013774,95.0,0.0,255.0,7.61672,42.24064587973274
46828dcd8f519d13b320c9ea06a93a47,basset,107.93288,49.81698410755379,109.0,0.0,254.0,7.5187464,28.73
6c22373b6656afe451bf441018342f67,bernese_mountain_dog,133.65484039769754,84.11917057082132,126.0,0.0,255.0,7.5261383,21.88116169544741
ffa4e1bf959425bad9228b04af40ac76,basenji,110.85010438413362,44.4471355474639,111.0,0.0,255.0,7.408946,27.89384133611691
a68057c18b0977b5bedacbb3225a15f3,kerry_blue_terrier,89.74249145579452,50.034206695606095,87.0,0.0,255.0,7.5779777,45.33167052162806
8eed4ce43508497ca2fb97b5052c719b,australian_terrier,114.72425213675214,55.586020989972646,124.0,0.0,255.0,7.6706743,43.05849358974359
d153a102953bac7ee4dca7b2919111ee,irish_setter,77.69131531531532,33.93778735365842,78.0,0.0,236.0,7.051838,3.2269369369369367
4d9be17293b120d6cc995f0a7da0051f,leonberg,123.45655238095237,43.35248014273949,124.0,0.0,255.0,7.380365,19.96609523809524
0b9be33db71b9237002df13d40b7282a,african_hunting_dog,142.23364266666667,68.96593163128429,148.0,0.0,255.0,7.777649,48.92872
d89a7d0ac27039b8dbadc1cafe221079,ibizan_hound,53.7975026795284,69.8053827437493,22.0,0.0,255.0,6.808387,22.693086816720257
462e88422f0889ec7cadcf742042e5ec,maltese_dog,94.36868468468468,60.05060868246724,68.0,0.0,243.0,7.4788923,12.123603603603604
83826637f504a03f95aa5bdb025ab9f8,airedale,123.68454933333334,51.83515064969812,121.0,0.0,255.0,7.578582,53.90768
b3ce89788191e0f62e14820abd176628,norwegian_elkhound,135.97791787439613,49.752633803154005,136.0,0.0,255.0,7.6184673,31.60768115942029
6de1b44c95bb9e1ec1e5892f145c19b3,pomeranian,68.46369612123037,18.931437261385117,72.0,0.0,123.0,6.1219587,1.7497741984043353
0e79be614f12deb4f7cae18614b7391b,bluetick,133.671872,59.66132506084336,134.0,0.0,255.0,7.804874,78.47744
8e7256b23446acbd33967122787c1eb3,tibetan_mastiff,106.19435833333333,51.061063442101,104.0,0.0,255.0,7.5191126,23.2305
2b42884366cd108df865e465d4b65e7c,rhodesian_ridgeback,81.61271686746989,36.37991841088276,80.0,0.0,255.0,7.190831,68.79930722891567
25526168121fe509d4b323dcb6e23a7b,blenheim_spaniel,99.883104,54.366601702318285,91.0,0.0,255.0,7.573657,17.96152
aa2d66804ee69b60bc090da5f2ff37da,great_pyrenees,127.69235733333333,71.26431481924395,113.0,0.0,255.0,7.8792915,55.07048
6ff1a5f8d5b792be9772e0cd4f47d06e,clumber,115.73869063152401,50.957332351831276,103.0,0.0,255.0,7.506896,77.21535751565762
abd2b21b2ff694e62448318b14ca752e,irish_water_spaniel,112.32242133333334,79.22491440923416,77.0,0.0,255.0,7.5579987,20.53736
278368d6d4f4efe53432c4856187c299,kelpie,106.38601812688822,64.55943610820917,120.0,0.0,250.0,7.6314974,5.952054380664652
907ac782dcb11020894b547df9142223,cairn,81.747456,41.492817019271314,73.0,0.0,255.0,7.201869,24.88528
9cb7daea9f8c91fbcb0c021b80e30092,siberian_husky,91.142704,53.29823395043264,78.0,0.0,229.0,7.502589,5.21832
78c92f75971c43e4962e206059b6a48d,kuvasz,126.15834195997239,61.44355367666509,118.0,0.0,255.0,7.6587005,36.461568322981364
0f2c56b4d40a8e86b8c91545e625b79a,walker_hound,130.28504588536182,57.58581374845817,120.0,7.0,255.0,7.3166337,10.29923273657289
63dd3e15f7fe4b3b3e9a69530e8d36b3,basset,89.45374075571696,58.857068031118956,60.0,0.0,255.0,7.209329,1.7442989349365234
a03f21fc41f09a6bbb0332c7874e726c,norwich_terrier,132.85565333333332,52.275053081814164,131.0,0.0,255.0,7.6833897,67.17312
0ff07d44f992eec7f0b5452875255c80,labrador_retriever,82.73052694610779,56.48774448045164,94.0,0.0,230.0,7.091537,6.648323353293413
b4ef4f738cb055e2da9dc32281485e44,greater_swiss_mountain_dog,140.7450930930931,67.62527279772932,126.0,0.0,255.0,7.47686,27.097387387387386
b97c4e63dc686e98bd5095e21dd7680f,ibizan_hound,69.58669333333333,57.95573187873041,46.0,0.0,255.0,7.2895393,18.58712
ccc5516a7db6d1d409ed66be35b6deeb,brabancon_griffon,63.951728,74.98656569777916,31.0,0.0,255.0,6.638084,8.79104
3a5ee5179351ec35c761ca460a6ffa20,pomeranian,108.44162702702702,46.973139629474204,111.0,0.0,255.0,7.532325,26.076162162162163
1ce8e4d2e4e941ce9045bdcb9c884ad3,irish_setter,105.18049468085107,52.46186934812724,112.0,0.0,255.0,7.5523634,25.832313829787235
f33c92eca07a03a242b4a9986fc66d9b,standard_poodle,88.92366933333334,71.06730712239859,84.0,0.0,255.0,7.6354094,26.13784
1aa98488ce65f9b57b468ccde4f1cad8,affenpinscher,152.25108877721942,58.94412284310063,168.0,0.0,255.0,7.569916,48.79597989949749
8e4a535a93b830de0cf9a2ed46bcd010,basenji,132.63669491525422,84.54013193578824,99.0,0.0,255.0,7.543506,12.01417372881356
7889edf05a5af5ad63b08764ffead960,irish_wolfhound,130.481552,59.51705723855946,136.0,0.0,255.0,7.7439137,45.82928
5662700344c5f0cc5ac699a6d67fe1db,boston_bull,124.74525685785537,70.63578765365845,141.0,0.0,255.0,7.783863,53.707705735660845
b97b359479d37c9e95a6071d9e5ac59d,blenheim_spaniel,82.83871021775545,47.07121799460463,68.0,0.0,255.0,7.252081,20.173618090452262
deec532e2bc9651c24928ead1d10b199,redbone,139.87587733333334,72.84023453351145,112.0,0.0,255.0,7.5306444,35.02408
38aaabf7675b60b866cb632ac65f2061,entlebucher,125.67931238810222,47.41054662671047,125.0,0.0,255.0,7.5577636,57.399091720581055
abb198660ee09c413223848381046ace,walker_hound,121.67023125,71.91386650932853,116.0,0.0,255.0,7.697794,16.2530625
37eef53bb1353736a04e83538beb4cfc,dingo,141.00115733333334,22.011521922103576,141.0,0.0,255.0,6.46611,52.61976
2caf050afc8dad52c1e250eaec964bf5,clumber,143.11449700598803,58.297192838341964,143.0,0.0,255.0,7.7551885,52.85523952095809
70d64638456cc0f241a45fea9ffa050b,black-and-tan_coonhound,115.31549865229111,78.00665043323768,102.0,0.0,255.0,7.6045504,18.17579514824798
fd42b1ea571fbdd77c1c5ceeff8ebb76,english_setter,101.04857066666666,66.56591899430974,81.0,0.0,255.0,7.714794,25.1736
6a9f93acce8890105a66f3a4b4a13d3d,wire-haired_fox_terrier,101.4045810729355,53.39640217872564,91.0,2.0,255.0,7.3311057,23.002260397830018
1ccda12951a853e07cb94db268c8664c,bloodhound,124.57653333333333,38.60571790096499,125.0,0.0,255.0,7.277766,58.38072
029202b0cf0b5d6d48c6ce7b432409ef,giant_schnauzer,171.71377777777778,75.31877782502661,207.0,0.0,255.0,7.4731016,25.29936936936937
485a7d876ca6fa29de6f32e7773d1148,lhasa,104.03348348348348,55.678138448394236,100.0,0.0,255.0,7.6816607,48.90486486486486
7092ab2a22edbb3bec5f93ecf2ddb331,silky_terrier,127.21024533333333,59.334359463129054,130.0,0.0,255.0,7.7728586,48.09776
21781fa733040005ea99b6d23829dd82,bedlington_terrier,136.09426470588235,63.92333652431262,138.0,0.0,255.0,7.8145375,35.2875
69ba753079fe58a8bb749fe4bb0beb9a,newfoundland,144.91935735735737,67.88841658467074,169.0,0.0,255.0,7.7381096,40.78009009009009
70d6066bcc9796967003a09cfd60e76a,beagle,129.63514666666666,74.04318683519654,156.0,0.0,255.0,7.032707,9.22624
bc7d13f323cfc48854ed90ca52078553,lakeland_terrier,80.9972199453552,53.97485360337968,64.0,0.0,255.0,7.4588604,44.280122950819674
fef5d4cdaf50cf159102e803c7d6aa9c,bernese_mountain_dog,115.75711466666667,66.38640140908518,110.0,0.0,255.0,7.8743343,52.25936
86b9f437a4969f42f38b20ac4d7d7e7c,golden_retriever,132.00603345280766,66.61795661834473,132.0,0.0,255.0,7.8946295,62.75224014336918
48dc00c33b5f03e83f391fa306cf6c9e,bouvier_des_flandres,109.0674244056597,43.31099544032309,112.0,0.0,255.0,7.4033484,44.07967032967033
511de4a2592207f53c04fdb6277bca20,norfolk_terrier,93.94867659574469,65.36030423860873,102.0,0.0,255.0,7.4581842,36.40423404255319
ec483170d4a9c12f9f7bd0d691de7c6d,norwegian_elkhound,97.92968533333334,59.88390906730275,92.0,0.0,255.0,7.7913795,75.45416
b9f961b985f5ac62cd781584cb96aec1,west_highland_white_terrier,121.79493023255814,65.47313068533778,134.0,0.0,255.0,7.724593,31.26418604651163
cf0973fa8d11be069b23769e781daf9d,vizsla,152.14039603138363,57.95853013235616,164.0,0.0,255.0,7.7395077,82.22300635144671
1a954490c0b303ce88e54c727937e745,airedale,123.23855466666667,77.22498092157537,145.0,0.0,255.0,7.758239,44.80112
4e0ffeab743baa4d6061e3d35fa4c49e,boxer,97.13558558558559,53.04805279025112,79.0,0.0,255.0,7.313274,9.873783783783784
c38369fbdcdd27f1cc723181df8b6330,german_shepherd,136.0698805732484,57.955002700742426,139.0,0.0,255.0,7.7675953,68.5109474522293
d686e2bf8438d2a5c29924efca616708,schipperke,84.66609066666666,73.38501298782866,54.0,0.0,255.0,7.35093,12.0496
28f673b778e6f4cb974dc332fcb1ee1d,saint_bernard,116.9248356545961,72.5279123632388,110.0,0.0,255.0,7.9256296,58.40991643454039
dd82e748363c70f532e630c5197dd789,west_highland_white_terrier,121.46185066666666,59.26379023171202,125.0,0.0,255.0,7.7780056,24.6296
c81748117aecc58678b1677528fdab97,scottish_deerhound,118.679584,49.59364658488972,117.0,0.0,255.0,7.6255045,57.15672
e79f822b26adace4455db1fcd94ab47e,schipperke,73.12701501501502,73.14751633832306,39.0,0.0,255.0,7.212655,17.721351351351352
581b931b162035c266ed9277771f2822,bedlington_terrier,109.67909333333333,75.71964504392473,82.0,0.0,255.0,7.5821867,39.14896
20ca77608e80e914e6eb60d5e08caf6d,dhole,122.101104,49.35511039376959,131.0,0.0,255.0,7.507673,57.55044
9b68b5724c63b5127703bce31dd1fa65,briard,121.63875075075075,61.42849792920852,129.0,0.0,255.0,7.8065705,42.90738738738739
e56ce32aeccac2bfbbcd6eb80ab337da,shetland_sheepdog,106.22454975579976,34.98706236805079,105.0,15.0,235.0,7.032649,26.42628205128205
12fbfefaae57137c745f16b0cf11b84d,otterhound,120.96626698641087,54.69350029020144,117.0,0.0,255.0,7.752186,50.27434052757794
1d9d8911b0771e784da6181c3a7fd4c6,tibetan_mastiff,111.58388283554898,63.04325385630289,99.0,4.0,255.0,7.627994,22.373232483514933
503695039f80f78a60d6684d553a303f,saluki,142.23268263473054,44.52464408221342,143.0,0.0,255.0,7.311905,7.740089820359281
1edad3ece8f4f47a493d88c24dd7d8c9,siberian_husky,107.722274889263,61.76138161239188,95.0,0.0,255.0,7.7364693,26.424870466321245
e0c2b69fc53eeb74dfbf31a1ce54b11a,chow,144.43592142857142,68.7925719179007,153.0,0.0,255.0,7.864409,15.074142857142856
ffc532991d3cd7880d27a449ed1c4770,tibetan_terrier,111.85612266666666,51.036801865382266,108.0,0.0,255.0,7.642422,42.77064
ca2b3c1fd1ff7fb5e8c714359ac512d4,ibizan_hound,121.41561643835617,63.08648369199225,129.0,0.0,255.0,7.838995,85.6744109589041
00bee065dcec471f26394855c5c2f3de,cairn,129.93151466666666,56.308448700816214,140.0,0.0,255.0,7.721181,43.95928
3bf6ea9d17fe5de4aca62de26ff38071,french_bulldog,74.34900523560209,53.52079173765186,59.0,0.0,255.0,7.399055,15.834031413612566
37888000eea904840be8c868875a242a,bedlington_terrier,137.44335,36.002046804464236,134.0,0.0,255.0,6.9946704,37.232125
a6247763d4791f9bf3cb080311fe8f3f,norwegian_elkhound,100.06341149425288,41.051820877680946,95.0,0.0,255.0,7.365346,37.08696551724138
9951edcf2d8205b7ddc7933f93b3bb24,eskimo_dog,49.305776,73.91496519450233,7.0,0.0,255.0,5.8891377,25.84272
987de7672a009521f6d8c7cb6f679255,standard_schnauzer,190.94379270766603,83.6149217586685,254.0,3.0,255.0,4.757086,16.029388212684175
1c0cf2b1a56d5a25c6db97f9585d7818,miniature_pinscher,145.36795195195197,64.11576082006069,161.0,0.0,255.0,7.748257,32.15144144144144
a9054d27b758b05eac6e483eba0f9f78,papillon,89.38389866666667,50.7726358630355,79.0,0.0,255.0,7.583309,22.34888
89bdd9a0e2f6869c8c19785838f9c030,old_english_sheepdog,92.71904,54.10816470871163,92.0,0.0,251.0,7.5566244,13.32392
6aae9f70dbe1507eff5b79f6d4c77ed0,australian_terrier,151.01090960451978,44.969219098081574,159.0,0.0,255.0,7.384356,42.887542372881356
a77619f67680f34bb77a80d67e6efa70,greater_swiss_mountain_dog,113.80272268907564,48.412312777239904,111.0,0.0,255.0,7.6102633,74.99
73ec0cb4913739425e88255f57e49589,scottish_deerhound,110.60676371308017,75.0941929625683,82.0,0.0,255.0,7.4569893,23.2803164556962
bd9b29f039b5ecf255916a26662070c0,english_springer,59.18986666666667,42.01646031397166,48.0,0.0,245.0,7.0789275,13.91824
24968d279159784894314e7679c934b1,silky_terrier,102.95840157480315,51.93512513056002,97.0,0.0,255.0,7.2728863,19.598858267716537
2bd7de172c5d3df19fbd1e184cc55e0d,bedlington_terrier,140.39863466666668,66.40710188729214,146.0,0.0,255.0,7.825101,65.53704
7a862931560f0bff7716b0d40d55822c,australian_terrier,158.26008533333334,64.80890312001418,151.0,0.0,255.0,7.702655,33.80008
ae7d5f98febfb5761f789e0642ab6cbc,gordon_setter,132.7385804816223,72.55121943729097,144.0,0.0,255.0,7.6509132,46.9277566539924
0296633efc21006e3ce2af7eaeff04f7,irish_terrier,122.97729066666666,66.84054152198982,118.0,0.0,255.0,7.9168572,72.40504
9cbdcc4ff6fc0daf8e32caa3ca818aef,great_dane,129.92429866666666,54.89949136353449,132.0,0.0,255.0,7.7384768,26.52408
9b01ea1c6fd64b0e1b6184904391d3e2,norfolk_terrier,118.62221212121212,75.2657669213437,92.0,0.0,255.0,7.3762474,14.269181818181819
dbc7b27136e58946665a82f4ff6209ba,great_pyrenees,116.05988266666667,52.40060710271303,98.0,0.0,255.0,7.2277517,20.22728
17738f5f90c73ed152991b28ea4d77ed,appenzeller,125.10282133333334,50.237661129608846,136.0,0.0,255.0,7.312484,47.40552
581f448cf08f746bbd282a6ec1c9d9d0,bernese_mountain_dog,188.0601793721973,86.4368311920035,244.0,0.0,255.0,6.2007303,22.307354260089685
b6fe6d1a08a8766f5db00a06e635bbc2,briard,129.69699797160243,49.815286752494565,115.0,0.0,255.0,7.3209076,21.336206896551722
29743dcc4d439615133f2024b50aab15,lhasa,97.05999342537804,48.961025004524885,116.0,1.0,198.0,6.759224,3.9616370808678503
adbc0c1e5c3c13e91701d064239c1eb9,vizsla,113.562528,65.3194344095427,104.0,0.0,255.0,7.827707,57.78096
2932b0c7298f1f35288901d9666ba52c,norfolk_terrier,125.15897897897898,65.66084959950402,118.0,0.0,255.0,7.720042,19.052252252252252
bbdf0182c894bda733805993317a6e3d,komondor,93.02364532019705,50.82738658405509,79.0,0.0,255.0,7.34343,39.81122448979592
a27dc59c0bc6b4358473fb3ed45a1f8c,border_terrier,128.588032,54.66698406137818,132.0,0.0,255.0,7.752465,73.72968
19477984aa7b1543928557a7dcce685c,staffordshire_bullterrier,127.95650969529086,68.80307812966613,161.0,0.0,255.0,7.322178,26.734736842105264
